Date,Title,URL
2023年3月31日 (星期五),德国运输业界罢工，铁路航空交通严重受阻,/wiki/%E5%BE%B7%E5%9C%8B%E9%81%8B%E8%BC%B8%E6%A5%AD%E7%95%8C%E7%BD%B7%E5%B7%A5%EF%BC%8C%E9%90%B5%E8%B7%AF%E8%88%AA%E7%A9%BA%E4%BA%A4%E9%80%9A%E5%9A%B4%E9%87%8D%E5%8F%97%E9%98%BB
2023年3月31日 (星期五),芬兰即将加入北约,/wiki/%E8%8A%AC%E5%85%B0%E5%8D%B3%E5%B0%86%E5%8A%A0%E5%85%A5%E5%8C%97%E7%BA%A6
2023年3月29日 (星期三),美国支持设特别法庭 审判俄罗斯侵乌罪行,/wiki/%E7%BE%8E%E5%9B%BD%E6%94%AF%E6%8C%81%E8%AE%BE%E7%89%B9%E5%88%AB%E6%B3%95%E5%BA%AD_%E5%AE%A1%E5%88%A4%E4%BF%84%E7%BD%97%E6%96%AF%E4%BE%B5%E4%B9%8C%E7%BD%AA%E8%A1%8C
2023年3月27日 (星期一),中国赛事举办方阻挠乌克兰运动员展示海报,/wiki/%E4%B8%AD%E5%9B%BD%E8%B5%9B%E4%BA%8B%E4%B8%BE%E5%8A%9E%E6%96%B9%E9%98%BB%E6%8C%A0%E4%B9%8C%E5%85%8B%E5%85%B0%E8%BF%90%E5%8A%A8%E5%91%98%E5%B1%95%E7%A4%BA%E6%B5%B7%E6%8A%A5
2023年3月27日 (星期一),泽连斯基到访巴赫穆特,/wiki/%E6%B3%BD%E8%BF%9E%E6%96%AF%E5%9F%BA%E5%88%B0%E8%AE%BF%E5%B7%B4%E8%B5%AB%E7%A9%86%E7%89%B9
2023年3月26日 (星期日),普京将在白俄罗斯部署战术核武,/wiki/%E6%99%AE%E4%BA%AC%E5%B0%87%E5%9C%A8%E7%99%BD%E4%BF%84%E7%BE%85%E6%96%AF%E9%83%A8%E7%BD%B2%E6%88%B0%E8%A1%93%E6%A0%B8%E6%AD%A6
2023年3月26日 (星期日),俄罗斯受国际制裁 学中文人数大增,/wiki/%E4%BF%84%E7%BE%85%E6%96%AF%E5%8F%97%E5%9C%8B%E9%9A%9B%E5%88%B6%E8%A3%81_%E5%AD%B8%E4%B8%AD%E6%96%87%E4%BA%BA%E6%95%B8%E5%A4%A7%E5%A2%9E
2023年3月24日 (星期五),俄乌战争一年来，据报中国向俄售1200万美元无人机,/wiki/%E4%BF%84%E7%83%8F%E6%88%B0%E7%88%AD%E4%B8%80%E5%B9%B4%E4%BE%86%EF%BC%8C%E6%93%9A%E5%A0%B1%E4%B8%AD%E5%9C%8B%E5%90%91%E4%BF%84%E5%94%AE1200%E8%90%AC%E7%BE%8E%E5%85%83%E7%84%A1%E4%BA%BA%E6%A9%9F
2023年3月23日 (星期四),梅德罗杰夫：有国家逮捕普京将视同对俄宣战,/wiki/%E6%A2%85%E5%BE%B7%E7%BE%85%E5%82%91%E5%A4%AB%EF%BC%9A%E6%9C%89%E5%9C%8B%E5%AE%B6%E9%80%AE%E6%8D%95%E6%99%AE%E4%BA%AC%E5%B0%87%E8%A6%96%E5%90%8C%E5%B0%8D%E4%BF%84%E5%AE%A3%E6%88%B0
2023年3月21日 (星期二),中俄元首联合声明 习近平与普京同意“和谈解决乌危机”,/wiki/%E4%B8%AD%E4%BF%84%E5%85%83%E9%A6%96%E8%81%AF%E5%90%88%E8%81%B2%E6%98%8E_%E7%BF%92%E8%BF%91%E5%B9%B3%E8%88%87%E6%99%AE%E4%BA%AC%E5%90%8C%E6%84%8F%E3%80%8C%E5%92%8C%E8%AB%87%E8%A7%A3%E6%B1%BA%E7%83%8F%E5%8D%B1%E6%A9%9F%E3%80%8D
2023年3月21日 (星期二),日本首相岸田文雄突访乌克兰，并会晤乌克兰总统泽连斯基,/wiki/%E6%97%A5%E6%9C%AC%E9%A6%96%E7%9B%B8%E5%B2%B8%E7%94%B0%E6%96%87%E9%9B%84%E7%AA%81%E8%A8%AA%E7%83%8F%E5%85%8B%E8%98%AD%EF%BC%8C%E4%B8%A6%E6%9C%83%E6%99%A4%E7%83%8F%E5%85%8B%E8%98%AD%E7%B8%BD%E7%B5%B1%E6%BE%A4%E5%80%AB%E6%96%AF%E5%9F%BA
2023年3月20日 (星期一),习近平访问俄罗斯 抵达莫斯科与普京会面,/wiki/%E4%B9%A0%E8%BF%91%E5%B9%B3%E8%AE%BF%E9%97%AE%E4%BF%84%E7%BD%97%E6%96%AF_%E6%8A%B5%E8%BE%BE%E8%8E%AB%E6%96%AF%E7%A7%91%E4%B8%8E%E6%99%AE%E4%BA%AC%E4%BC%9A%E9%9D%A2
2023年3月19日 (星期日),克里米亚入俄九周年 俄罗斯总统普京突亲自到访,/wiki/%E5%85%8B%E9%87%8C%E7%B1%B3%E4%BA%9A%E5%85%A5%E4%BF%84%E4%B9%9D%E5%91%A8%E5%B9%B4_%E4%BF%84%E7%BD%97%E6%96%AF%E6%80%BB%E7%BB%9F%E6%99%AE%E4%BA%AC%E7%AA%81%E4%BA%B2%E8%87%AA%E5%88%B0%E8%AE%BF
2023年3月18日 (星期六),俄罗斯与乌克兰在巴赫穆特展开血战，双方皆损失惨重,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E4%B8%8E%E4%B9%8C%E5%85%8B%E5%85%B0%E5%9C%A8%E5%B7%B4%E8%B5%AB%E7%A9%86%E7%89%B9%E5%B1%95%E5%BC%80%E8%A1%80%E6%88%98%EF%BC%8C%E5%8F%8C%E6%96%B9%E7%9A%86%E6%8D%9F%E5%A4%B1%E6%83%A8%E9%87%8D
2023年3月18日 (星期六),泽连斯基指示研究将俄罗斯更名为莫斯科公国,/wiki/%E6%BE%A4%E5%80%AB%E6%96%AF%E5%9F%BA%E6%8C%87%E7%A4%BA%E7%A0%94%E7%A9%B6%E5%B0%87%E4%BF%84%E7%BE%85%E6%96%AF%E6%9B%B4%E5%90%8D%E7%82%BA%E8%8E%AB%E6%96%AF%E7%A7%91%E5%85%AC%E5%9C%8B
2023年3月18日 (星期六),土耳其宣布将启动批准芬兰加入北约程序,/wiki/%E5%9C%9F%E8%80%B3%E5%85%B6%E5%AE%A3%E5%B8%83%E5%B0%86%E5%90%AF%E5%8A%A8%E6%89%B9%E5%87%86%E8%8A%AC%E5%85%B0%E5%8A%A0%E5%85%A5%E5%8C%97%E7%BA%A6%E7%A8%8B%E5%BA%8F
2023年3月17日 (星期五),国际刑事法院向普京发出拘捕令 指控其犯下多项战争罪行,/wiki/%E5%9B%BD%E9%99%85%E5%88%91%E4%BA%8B%E6%B3%95%E9%99%A2%E5%90%91%E6%99%AE%E4%BA%AC%E5%8F%91%E5%87%BA%E6%8B%98%E6%8D%95%E4%BB%A4_%E6%8C%87%E6%8E%A7%E5%85%B6%E7%8A%AF%E4%B8%8B%E5%A4%9A%E9%A1%B9%E6%88%98%E4%BA%89%E7%BD%AA%E8%A1%8C
2023年3月17日 (星期五),习近平出访俄罗斯 将于下周一启程,/wiki/%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%87%BA%E8%AE%BF%E4%BF%84%E7%BD%97%E6%96%AF_%E5%B0%86%E4%BA%8E%E4%B8%8B%E5%91%A8%E4%B8%80%E5%90%AF%E7%A8%8B
2023年3月17日 (星期五),美国无人机被俄罗斯击落 俄将试图找回无人机残骸,/wiki/%E7%BE%8E%E5%9B%BD%E6%97%A0%E4%BA%BA%E6%9C%BA%E8%A2%AB%E4%BF%84%E7%BD%97%E6%96%AF%E5%87%BB%E8%90%BD_%E4%BF%84%E5%B0%86%E8%AF%95%E5%9B%BE%E6%89%BE%E5%9B%9E%E6%97%A0%E4%BA%BA%E6%9C%BA%E6%AE%8B%E9%AA%B8
2023年3月17日 (星期五),波兰将向乌克兰提供四架战机 系北约首国,/wiki/%E6%B3%A2%E5%85%B0%E5%B0%86%E5%90%91%E4%B9%8C%E5%85%8B%E5%85%B0%E6%8F%90%E4%BE%9B%E5%9B%9B%E6%9E%B6%E6%88%98%E6%9C%BA_%E7%B3%BB%E5%8C%97%E7%BA%A6%E9%A6%96%E5%9B%BD
2023年3月15日 (星期三),美军侦察无人机与俄军战机相撞 坠毁黑海,/wiki/%E7%BE%8E%E5%86%9B%E4%BE%A6%E5%AF%9F%E6%97%A0%E4%BA%BA%E6%9C%BA%E4%B8%8E%E4%BF%84%E5%86%9B%E6%88%98%E6%9C%BA%E7%9B%B8%E6%92%9E_%E5%9D%A0%E6%AF%81%E9%BB%91%E6%B5%B7
2023年3月14日 (星期二),美国轰炸机模拟核打击圣彼得堡,/wiki/%E7%BE%8E%E5%9B%BD%E8%BD%B0%E7%82%B8%E6%9C%BA%E6%A8%A1%E6%8B%9F%E6%A0%B8%E6%89%93%E5%87%BB%E5%9C%A3%E5%BD%BC%E5%BE%97%E5%A0%A1
2023年3月8日 (星期三),盖洛普民调：美国人对中国好感降至最低,/wiki/%E7%9B%96%E6%B4%9B%E6%99%AE%E6%B0%91%E8%B0%83%EF%BC%9A%E7%BE%8E%E5%9B%BD%E4%BA%BA%E5%AF%B9%E4%B8%AD%E5%9B%BD%E5%A5%BD%E6%84%9F%E9%99%8D%E8%87%B3%E6%9C%80%E4%BD%8E
2023年3月5日 (星期日),俄罗斯空军军官轰炸哈尔科夫 被乌克兰法院判囚12年,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E7%A9%BA%E5%86%9B%E5%86%9B%E5%AE%98%E8%BD%B0%E7%82%B8%E5%93%88%E5%B0%94%E7%A7%91%E5%A4%AB_%E8%A2%AB%E4%B9%8C%E5%85%8B%E5%85%B0%E6%B3%95%E9%99%A2%E5%88%A4%E5%9B%9A12%E5%B9%B4
2023年2月27日 (星期一),白俄罗斯总统卢卡申科即将访华,/wiki/%E7%99%BD%E4%BF%84%E7%BD%97%E6%96%AF%E6%80%BB%E7%BB%9F%E5%8D%A2%E5%8D%A1%E7%94%B3%E7%A7%91%E5%8D%B3%E5%B0%86%E8%AE%BF%E5%8D%8E
2023年2月27日 (星期一),俄罗斯入侵乌克兰一周年，泽连斯基称坚信乌克兰将取胜,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E5%85%A5%E4%BE%B5%E4%B9%8C%E5%85%8B%E5%85%B0%E4%B8%80%E5%91%A8%E5%B9%B4%EF%BC%8C%E6%B3%BD%E8%BF%9E%E6%96%AF%E5%9F%BA%E7%A7%B0%E5%9D%9A%E4%BF%A1%E4%B9%8C%E5%85%8B%E5%85%B0%E5%B0%86%E5%8F%96%E8%83%9C
2023年2月22日 (星期三),拜登突访基辅，普京称可能恢复核试验,/wiki/%E6%8B%9C%E7%99%BB%E7%AA%81%E8%AE%BF%E5%9F%BA%E8%BE%85%EF%BC%8C%E6%99%AE%E4%BA%AC%E7%A7%B0%E5%8F%AF%E8%83%BD%E6%81%A2%E5%A4%8D%E6%A0%B8%E8%AF%95%E9%AA%8C
2023年2月21日 (星期二),普京说攻打乌克兰是为“阻止西方策动的战争”,/wiki/%E6%99%AE%E4%BA%AC%E8%AA%AA%E6%94%BB%E6%89%93%E7%83%8F%E5%85%8B%E8%98%AD%E6%98%AF%E7%82%BA%E3%80%8C%E9%98%BB%E6%AD%A2%E8%A5%BF%E6%96%B9%E7%AD%96%E5%8B%95%E7%9A%84%E6%88%B0%E7%88%AD%E3%80%8D
2023年2月16日 (星期四),多国准备向乌克兰提供战车和武器援助,/wiki/%E5%A4%9A%E5%9B%BD%E5%87%86%E5%A4%87%E5%90%91%E4%B9%8C%E5%85%8B%E5%85%B0%E6%8F%90%E4%BE%9B%E6%88%98%E8%BD%A6%E5%92%8C%E6%AD%A6%E5%99%A8%E6%8F%B4%E5%8A%A9
2023年2月11日 (星期六),海关数据显示中国向俄罗斯出口商业军用货物，产品用于支持俄罗斯对乌克兰战争,/wiki/%E6%B5%B7%E5%85%B3%E6%95%B0%E6%8D%AE%E6%98%BE%E7%A4%BA%E4%B8%AD%E5%9B%BD%E5%90%91%E4%BF%84%E7%BD%97%E6%96%AF%E5%87%BA%E5%8F%A3%E5%95%86%E4%B8%9A%E5%86%9B%E7%94%A8%E8%B4%A7%E7%89%A9%EF%BC%8C%E4%BA%A7%E5%93%81%E7%94%A8%E4%BA%8E%E6%94%AF%E6%8C%81%E4%BF%84%E7%BD%97%E6%96%AF%E5%AF%B9%E4%B9%8C%E5%85%8B%E5%85%B0%E6%88%98%E4%BA%89
2023年2月9日 (星期四),美国批准向波兰出售100亿美元武器,/wiki/%E7%BE%8E%E5%9C%8B%E6%89%B9%E5%87%86%E5%90%91%E6%B3%A2%E8%98%AD%E5%87%BA%E5%94%AE100%E5%84%84%E7%BE%8E%E5%85%83%E6%AD%A6%E5%99%A8
2023年2月9日 (星期四),两枚俄罗斯导弹击中乌克兰东部哈尔科夫,/wiki/%E5%85%A9%E6%9E%9A%E4%BF%84%E7%BE%85%E6%96%AF%E5%B0%8E%E5%BD%88%E6%93%8A%E4%B8%AD%E7%83%8F%E5%85%8B%E8%98%AD%E6%9D%B1%E9%83%A8%E5%93%88%E7%88%BE%E7%A7%91%E5%A4%AB
2023年2月9日 (星期四),泽连斯基访问英国会见首相辛伟诚并在国会发表讲话,/wiki/%E6%BE%A4%E5%80%AB%E6%96%AF%E5%9F%BA%E8%A8%AA%E5%95%8F%E8%8B%B1%E5%9C%8B%E6%9C%83%E8%A6%8B%E9%A6%96%E7%9B%B8%E8%BE%9B%E5%81%89%E8%AA%A0%E4%B8%A6%E5%9C%A8%E5%9C%8B%E6%9C%83%E7%99%BC%E8%A1%A8%E8%AC%9B%E8%A9%B1
2023年2月3日 (星期五),俄罗斯加速巴赫穆特攻势,/wiki/%E4%BF%84%E7%BE%85%E6%96%AF%E5%8A%A0%E9%80%9F%E5%B7%B4%E8%B5%AB%E7%A9%86%E7%89%B9%E6%94%BB%E5%8B%A2
2023年2月1日 (星期三),与北约开战？俄中将警告北约,/wiki/%E4%B8%8E%E5%8C%97%E7%BA%A6%E5%BC%80%E6%88%98%EF%BC%9F%E4%BF%84%E4%B8%AD%E5%B0%86%E8%AD%A6%E5%91%8A%E5%8C%97%E7%BA%A6
2023年1月30日 (星期一),2022年新闻大事回顾,/wiki/2022%E5%B9%B4%E6%96%B0%E8%81%9E%E5%A4%A7%E4%BA%8B%E5%9B%9E%E9%A1%A7
2023年1月24日 (星期二),俄罗斯武装力量总参谋长声称俄罗斯在与整个西方世界对抗,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E6%AD%A6%E8%A3%85%E5%8A%9B%E9%87%8F%E6%80%BB%E5%8F%82%E8%B0%8B%E9%95%BF%E5%A3%B0%E7%A7%B0%E4%BF%84%E7%BD%97%E6%96%AF%E5%9C%A8%E4%B8%8E%E6%95%B4%E4%B8%AA%E8%A5%BF%E6%96%B9%E4%B8%96%E7%95%8C%E5%AF%B9%E6%8A%97
2023年1月23日 (星期一),萧美琴指台湾从乌克兰战争中吸取教训 防范北京对台动武,/wiki/%E8%95%AD%E7%BE%8E%E7%90%B4%E6%8C%87%E5%8F%B0%E7%81%A3%E5%BE%9E%E7%83%8F%E5%85%8B%E8%98%AD%E6%88%B0%E7%88%AD%E4%B8%AD%E5%90%B8%E5%8F%96%E6%95%99%E8%A8%93_%E9%98%B2%E7%AF%84%E5%8C%97%E4%BA%AC%E5%B0%8D%E5%8F%B0%E5%8B%95%E6%AD%A6
2023年1月18日 (星期三),俄罗斯将扩军至150万人,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E5%B0%86%E6%89%A9%E5%86%9B%E8%87%B3150%E4%B8%87%E4%BA%BA
2023年1月13日 (星期五),北约在罗马尼亚部署AWACS侦察机,/wiki/%E5%8C%97%E7%BA%A6%E5%9C%A8%E7%BD%97%E9%A9%AC%E5%B0%BC%E4%BA%9A%E9%83%A8%E7%BD%B2AWACS%E4%BE%A6%E5%AF%9F%E6%9C%BA
2023年1月6日 (星期五),乌克兰拒绝在东正教圣诞节期间停火,/wiki/%E4%B9%8C%E5%85%8B%E5%85%B0%E6%8B%92%E7%BB%9D%E5%9C%A8%E4%B8%9C%E6%AD%A3%E6%95%99%E5%9C%A3%E8%AF%9E%E8%8A%82%E6%9C%9F%E9%97%B4%E5%81%9C%E7%81%AB
2023年1月4日 (星期三),俄罗斯军队将在俄乌战场上使用战略轰炸机,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E5%86%9B%E9%98%9F%E5%B0%86%E5%9C%A8%E4%BF%84%E4%B9%8C%E6%88%98%E5%9C%BA%E4%B8%8A%E4%BD%BF%E7%94%A8%E6%88%98%E7%95%A5%E8%BD%B0%E7%82%B8%E6%9C%BA
2022年10月8日 (星期六),克里米亚大桥发生爆炸,/wiki/%E5%85%8B%E9%87%8C%E7%B1%B3%E4%BA%9A%E5%A4%A7%E6%A1%A5%E5%8F%91%E7%94%9F%E7%88%86%E7%82%B8
2022年10月1日 (星期六),乌克兰总统申请通过快速通道加入北约,/wiki/%E4%B9%8C%E5%85%8B%E5%85%B0%E6%80%BB%E7%BB%9F%E7%94%B3%E8%AF%B7%E9%80%9A%E8%BF%87%E5%BF%AB%E9%80%9F%E9%80%9A%E9%81%93%E5%8A%A0%E5%85%A5%E5%8C%97%E7%BA%A6
2022年9月25日 (星期日),俄罗斯国防部部长称俄军在乌克兰阵亡5937人,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E5%9B%BD%E9%98%B2%E9%83%A8%E9%83%A8%E9%95%BF%E7%A7%B0%E4%BF%84%E5%86%9B%E5%9C%A8%E4%B9%8C%E5%85%8B%E5%85%B0%E9%98%B5%E4%BA%A15937%E4%BA%BA
2022年9月22日 (星期四),俄罗斯总统普京发表全国电视谈话,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E6%80%BB%E7%BB%9F%E6%99%AE%E4%BA%AC%E5%8F%91%E8%A1%A8%E5%85%A8%E5%9B%BD%E7%94%B5%E8%A7%86%E8%B0%88%E8%AF%9D
2022年9月22日 (星期四),俄罗斯总统普京宣布进行部分动员,/wiki/%E4%BF%84%E7%BD%97%E6%96%AF%E6%80%BB%E7%BB%9F%E6%99%AE%E4%BA%AC%E5%AE%A3%E5%B8%83%E8%BF%9B%E8%A1%8C%E9%83%A8%E5%88%86%E5%8A%A8%E5%91%98
2022年9月21日 (星期三),全面开战的讯号！卢甘斯克和顿涅茨克将全民公投加入俄罗斯,/wiki/%E5%85%A8%E9%9D%A2%E5%BC%80%E6%88%98%E7%9A%84%E8%AE%AF%E5%8F%B7%EF%BC%81%E5%8D%A2%E7%94%98%E6%96%AF%E5%85%8B%E5%92%8C%E9%A1%BF%E6%B6%85%E8%8C%A8%E5%85%8B%E5%B0%86%E5%85%A8%E6%B0%91%E5%85%AC%E6%8A%95%E5%8A%A0%E5%85%A5%E4%BF%84%E7%BD%97%E6%96%AF
2022年9月12日 (星期一),乌克兰声东击西，俄罗斯军队撤出哈尔科夫,/wiki/%E4%B9%8C%E5%85%8B%E5%85%B0%E5%A3%B0%E4%B8%9C%E5%87%BB%E8%A5%BF%EF%BC%8C%E4%BF%84%E7%BD%97%E6%96%AF%E5%86%9B%E9%98%9F%E6%92%A4%E5%87%BA%E5%93%88%E5%B0%94%E7%A7%91%E5%A4%AB
2022年2月24日 (星期四),普京授权展开特别军事行动 俄乌战争全面开打,/wiki/%E6%99%AE%E4%BA%AC%E6%8E%88%E6%9D%83%E5%B1%95%E5%BC%80%E7%89%B9%E5%88%AB%E5%86%9B%E4%BA%8B%E8%A1%8C%E5%8A%A8_%E4%BF%84%E4%B9%8C%E6%88%98%E4%BA%89%E5%85%A8%E9%9D%A2%E5%BC%80%E6%89%93
